ID,Airline,Airline.ID,Source.Airport,Source.Airport.ID,Destination.Airport,Destination.Airport.ID,Codeshare,Stops,Equipment
21694,FM,4609,SHA,3391,YNT,3392,,0,738
21695,FM,4609,SHE,4144,PVG,3406,,0,738
21696,FM,4609,SHE,4144,SHA,3391,,0,757
21697,FM,4609,SHP,6429,PVG,3406,,0,737
21698,FM,4609,SJW,6347,SHA,3391,,0,737 738
21699,FM,4609,SWA,4302,SHA,3391,,0,738
21700,FM,4609,SYX,4030,PVG,3406,,0,738 737
21701,FM,4609,SYX,4030,SHA,3391,,0,738
21702,FM,4609,SZX,3374,SHA,3391,,0,757
21703,FM,4609,TAO,3390,DDG,6433,,0,737
21704,FM,4609,TAO,3390,JMU,6411,,0,737
21705,FM,4609,TAO,3390,JXA,8417,,0,737
21706,FM,4609,TAO,3390,NDG,6413,,0,737
21707,FM,4609,TAO,3390,PUS,2372,Y,0,737
21708,FM,4609,TAO,3390,SHA,3391,,0,737
21709,FM,4609,TOY,2324,PVG,3406,,0,738
21710,FM,4609,TSA,2275,PVG,3406,,0,738
21711,FM,4609,TSA,2275,SHA,3391,,0,737
21712,FM,4609,TSN,3368,PVG,3406,,0,738
21713,FM,4609,TSN,3368,SHA,3391,,0,737 757 738
21714,FM,4609,TVS,8858,PVG,3406,,0,738
21715,FM,4609,TXN,6387,CKG,3393,,0,737
21716,FM,4609,TXN,6387,CTU,3395,,0,737
21717,FM,4609,TXN,6387,SHA,3391,,0,737
21718,FM,4609,TYN,3369,SHA,3391,,0,738
21719,FM,4609,URC,3399,HTN,3398,,0,738
21720,FM,4609,URC,3399,SHA,3391,,0,738
21721,FM,4609,WEH,6389,SHA,3391,,0,737
21722,FM,4609,WNZ,6392,CAN,3370,,0,738
21723,FM,4609,WNZ,6392,SHA,3391,,0,737
21724,FM,4609,WUH,3376,PVG,3406,,0,738
21725,FM,4609,WUH,3376,SHA,3391,,0,737 738
21726,FM,4609,WXN,6403,PVG,3406,,0,737
21727,FM,4609,XIY,3379,DSN,6434,,0,737
21728,FM,4609,XIY,3379,PVG,3406,,0,738 737
21729,FM,4609,XIY,3379,SHA,3391,,0,738
21730,FM,4609,XMN,3383,CAN,3370,,0,757
21731,FM,4609,XMN,3383,PVG,3406,,0,738
21732,FM,4609,XMN,3383,SHA,3391,,0,737 757
21733,FM,4609,YCU,6430,PVG,3406,,0,737
21734,FM,4609,YIH,6361,SHA,3391,,0,737
21735,FM,4609,YNT,3392,SHA,3391,,0,738
21736,FM,4609,ZHA,6357,PVG,3406,,0,738
21737,FM,4609,ZUH,6355,PVG,3406,,0,738
21738,FO,476,AAY,3979,SAH,3980,,0,CR7
21739,FO,476,ADE,3977,DMM,2064,,0,CR7
21740,FO,476,ADE,3977,GXF,5954,,0,CR7
21741,FO,476,ADE,3977,RIY,3974,,0,CR7
21742,FO,476,ADE,3977,SAH,3980,,0,CR7
21743,FO,476,ADE,3977,SCT,3984,,0,CR7
21744,FO,476,AXK,3978,SAH,3980,,0,CR7
21745,FO,476,DMM,2064,ADE,3977,,0,CR7
21746,FO,476,DMM,2064,TAI,3975,,0,CR7
21747,FO,476,GXF,5954,ADE,3977,,0,CR7
21748,FO,476,GXF,5954,SAH,3980,,0,CR7
21749,FO,476,HOD,3976,SAH,3980,,0,CR7
21750,FO,476,JIB,4119,TAI,3975,,0,CR7
21751,FO,476,RIY,3974,ADE,3977,,0,CR7
21752,FO,476,RIY,3974,SAH,3980,,0,CR7
21753,FO,476,RIY,3974,SCT,3984,,0,CR7
21754,FO,476,RIY,3974,SHJ,2191,,0,CR7
21755,FO,476,SAH,3980,AAY,3979,,0,CR7
21756,FO,476,SAH,3980,ADE,3977,,0,CR7
21757,FO,476,SAH,3980,AXK,3978,,0,CR7
21758,FO,476,SAH,3980,GXF,5954,,0,CR7
21759,FO,476,SAH,3980,HOD,3976,,0,CR7
21760,FO,476,SAH,3980,RIY,3974,,0,CR7
21761,FO,476,SAH,3980,TAI,3975,,0,CR7
21762,FO,476,SCT,3984,RIY,3974,,0,CR7
21763,FO,476,SHJ,2191,ADE,3977,,0,CR7
21764,FO,476,SHJ,2191,RIY,3974,,0,CR7
21765,FO,476,TAI,3975,DMM,2064,,0,CR7
21766,FO,476,TAI,3975,JIB,4119,,0,CR7
21767,FO,476,TAI,3975,SAH,3980,,0,CR7
21768,FQ,4896,BNE,3320,CFS,3356,,0,J41
21769,FQ,4896,BNE,3320,TMW,3362,,0,J41
21770,FQ,4896,CAZ,6252,SYD,3361,,0,SWM
21771,FQ,4896,CBR,3355,NTL,4320,,0,J32
21772,FQ,4896,CFS,3356,BNE,3320,,0,J41
21773,FQ,4896,DGE,6808,SYD,3361,,0,J32
21774,FQ,4896,MRZ,6300,SYD,3361,,0,J41
21775,FQ,4896,NAA,6308,SYD,3361,,0,J32
21776,FQ,4896,NTL,4320,CBR,3355,,0,J32
21777,FQ,4896,NTL,4320,SYD,3361,,0,J41 J32
21778,FQ,4896,OAG,6793,SYD,3361,,0,J41
21779,FQ,4896,SYD,3361,CAZ,6252,,0,SWM
21780,FQ,4896,SYD,3361,DGE,6808,,0,J32
21781,FQ,4896,SYD,3361,MRZ,6300,,0,J41
21782,FQ,4896,SYD,3361,NAA,6308,,0,J32
21783,FQ,4896,SYD,3361,NTL,4320,,0,J41 J32
21784,FQ,4896,SYD,3361,OAG,6793,,0,J41
21785,FQ,4896,TMW,3362,BNE,3320,,0,J41
21786,FR,4296,AAR,607,GRO,1222,,0,738
21787,FR,4296,AAR,607,LPA,1054,,0,738
21788,FR,4296,AAR,607,PMI,3998,,0,738
21789,FR,4296,AAR,607,STN,548,,0,738
21790,FR,4296,ACE,1055,BCN,1218,,0,738
21791,FR,4296,ACE,1055,BGY,1525,,0,738
21792,FR,4296,ACE,1055,BHX,469,,0,738
21793,FR,4296,ACE,1055,BLQ,1538,,0,738
21794,FR,4296,ACE,1055,BOH,494,,0,738
21795,FR,4296,ACE,1055,BRS,490,,0,738
21796,FR,4296,ACE,1055,CRL,304,,0,738
21797,FR,4296,ACE,1055,DUB,599,,0,738
21798,FR,4296,ACE,1055,EDI,535,,0,738
21799,FR,4296,ACE,1055,EIN,585,,0,738
21800,FR,4296,ACE,1055,EMA,523,,0,738
21801,FR,4296,ACE,1055,HHN,355,,0,738
21802,FR,4296,ACE,1055,LBA,517,,0,738
21803,FR,4296,ACE,1055,LPL,491,,0,738
21804,FR,4296,ACE,1055,LTN,492,,0,738
21805,FR,4296,ACE,1055,MAD,1229,,0,738
21806,FR,4296,ACE,1055,MAN,478,,0,738
21807,FR,4296,ACE,1055,NOC,600,,0,738
21808,FR,4296,ACE,1055,NRN,4198,,0,738
21809,FR,4296,ACE,1055,ORK,596,,0,738
21810,FR,4296,ACE,1055,PIK,537,,0,738
21811,FR,4296,ACE,1055,SCQ,1243,,0,738
21812,FR,4296,ACE,1055,SDR,1251,,0,738
21813,FR,4296,ACE,1055,SNN,603,,0,738
21814,FR,4296,ACE,1055,STN,548,,0,738
21815,FR,4296,ACE,1055,SVQ,1253,,0,738
21816,FR,4296,ACE,1055,VLL,1247,,0,738
21817,FR,4296,AGA,1064,CRL,304,,0,738
21818,FR,4296,AGA,1064,EIN,585,,0,738
21819,FR,4296,AGA,1064,MRS,1353,,0,738
21820,FR,4296,AGA,1064,NRN,4198,,0,738
21821,FR,4296,AGP,1230,BCN,1218,,0,738
21822,FR,4296,AGP,1230,BHX,469,,0,738
21823,FR,4296,AGP,1230,BLL,608,,0,738
21824,FR,4296,AGP,1230,BOH,494,,0,738
21825,FR,4296,AGP,1230,BRE,353,,0,738
21826,FR,4296,AGP,1230,BRS,490,,0,738
21827,FR,4296,AGP,1230,BVA,1367,,0,738
21828,FR,4296,AGP,1230,CGN,344,,0,738
21829,FR,4296,AGP,1230,CIA,1553,,0,738
21830,FR,4296,AGP,1230,CRL,304,,0,738
21831,FR,4296,AGP,1230,DTM,373,,0,738
21832,FR,4296,AGP,1230,DUB,599,,0,738
21833,FR,4296,AGP,1230,EDI,535,,0,738
21834,FR,4296,AGP,1230,EIN,585,,0,738
21835,FR,4296,AGP,1230,EMA,523,,0,738
21836,FR,4296,AGP,1230,FKB,4166,,0,738
21837,FR,4296,AGP,1230,FMM,3986,,0,738
21838,FR,4296,AGP,1230,FMO,341,,0,738
21839,FR,4296,AGP,1230,GSE,691,,0,738
21840,FR,4296,AGP,1230,HAU,645,,0,738
21841,FR,4296,AGP,1230,HHN,355,,0,738
21842,FR,4296,AGP,1230,KRK,669,,0,738
21843,FR,4296,AGP,1230,LBA,517,,0,738
21844,FR,4296,AGP,1230,LEJ,348,,0,738
21845,FR,4296,AGP,1230,LPL,491,,0,738
21846,FR,4296,AGP,1230,MAN,478,,0,738
21847,FR,4296,AGP,1230,MRS,1353,,0,738
21848,FR,4296,AGP,1230,NRN,4198,,0,738
21849,FR,4296,AGP,1230,NUE,347,,0,738
21850,FR,4296,AGP,1230,NYO,699,,0,738
21851,FR,4296,AGP,1230,ORK,596,,0,738
21852,FR,4296,AGP,1230,PIK,537,,0,738
21853,FR,4296,AGP,1230,RYG,657,,0,738
21854,FR,4296,AGP,1230,SCQ,1243,,0,738
21855,FR,4296,AGP,1230,SNN,603,,0,738
21856,FR,4296,AGP,1230,STN,548,,0,738
21857,FR,4296,AGP,1230,TMP,458,,0,738
21858,FR,4296,AGP,1230,TRF,664,,0,738
21859,FR,4296,AGP,1230,VLC,1246,,0,738
21860,FR,4296,AGP,1230,WRO,680,,0,738
21861,FR,4296,AHO,1517,BGY,1525,,0,738
21862,FR,4296,AHO,1517,BLL,608,,0,738
21863,FR,4296,AHO,1517,BTS,1745,,0,738
21864,FR,4296,AHO,1517,BVA,1367,,0,738
21865,FR,4296,AHO,1517,CIA,1553,,0,738
21866,FR,4296,AHO,1517,CRL,304,,0,738
21867,FR,4296,AHO,1517,CUF,1534,,0,738
21868,FR,4296,AHO,1517,DTM,373,,0,738
21869,FR,4296,AHO,1517,EIN,585,,0,738
21870,FR,4296,AHO,1517,GRO,1222,,0,738
21871,FR,4296,AHO,1517,GSE,691,,0,738
21872,FR,4296,AHO,1517,HHN,355,,0,738
21873,FR,4296,AHO,1517,LTN,492,,0,738
21874,FR,4296,AHO,1517,MAD,1229,,0,738
21875,FR,4296,AHO,1517,NRN,4198,,0,738
21876,FR,4296,AHO,1517,PSA,1562,,0,738
21877,FR,4296,AHO,1517,STN,548,,0,738
21878,FR,4296,AHO,1517,TSF,1539,,0,738
21879,FR,4296,ALC,1212,BGY,1525,,0,738
21880,FR,4296,ALC,1212,BHX,469,,0,738
21881,FR,4296,ALC,1212,BLL,608,,0,738
21882,FR,4296,ALC,1212,BOH,494,,0,738
21883,FR,4296,ALC,1212,BRE,353,,0,738
21884,FR,4296,ALC,1212,BRS,490,,0,738
21885,FR,4296,ALC,1212,BUD,1489,,0,738
21886,FR,4296,ALC,1212,BVA,1367,,0,738
21887,FR,4296,ALC,1212,CRL,304,,0,738
21888,FR,4296,ALC,1212,DUB,599,,0,738
21889,FR,4296,ALC,1212,EDI,535,,0,738
21890,FR,4296,ALC,1212,EIN,585,,0,738
21891,FR,4296,ALC,1212,EMA,523,,0,738
21892,FR,4296,ALC,1212,FKB,4166,,0,738
21893,FR,4296,ALC,1212,FMM,3986,,0,738
21894,FR,4296,ALC,1212,GSE,691,,0,738
21895,FR,4296,ALC,1212,HAU,645,,0,738
21896,FR,4296,ALC,1212,HHN,355,,0,738
21897,FR,4296,ALC,1212,KRK,669,,0,738
21898,FR,4296,ALC,1212,KTW,671,,0,738
21899,FR,4296,ALC,1212,KUN,3956,,0,738
21900,FR,4296,ALC,1212,LBA,517,,0,738
21901,FR,4296,ALC,1212,LPL,491,,0,738
21902,FR,4296,ALC,1212,MAN,478,,0,738
21903,FR,4296,ALC,1212,MST,582,,0,738
21904,FR,4296,ALC,1212,NOC,600,,0,738
21905,FR,4296,ALC,1212,NRN,4198,,0,738
21906,FR,4296,ALC,1212,NUE,347,,0,738
21907,FR,4296,ALC,1212,NYO,699,,0,738
21908,FR,4296,ALC,1212,PIK,537,,0,738
21909,FR,4296,ALC,1212,RYG,657,,0,738
21910,FR,4296,ALC,1212,SCQ,1243,,0,738
21911,FR,4296,ALC,1212,STN,548,,0,738
21912,FR,4296,ALC,1212,TRF,664,,0,738
21913,FR,4296,ALC,1212,VST,733,,0,738
21914,FR,4296,ALC,1212,VXO,711,,0,738
21915,FR,4296,AOI,4309,CRL,304,,0,738
21916,FR,4296,AOI,4309,NRN,4198,,0,738
21917,FR,4296,AOI,4309,STN,548,,0,738
21918,FR,4296,BCN,1218,ACE,1055,,0,738
21919,FR,4296,BCN,1218,AGP,1230,,0,738
21920,FR,4296,BCN,1218,BGY,1525,,0,738
21921,FR,4296,BCN,1218,BHX,469,,0,738
21922,FR,4296,BCN,1218,BLQ,1538,,0,738
21923,FR,4296,BCN,1218,BUD,1489,,0,738
21924,FR,4296,BCN,1218,BVA,1367,,0,738
21925,FR,4296,BCN,1218,CIA,1553,,0,738
21926,FR,4296,BCN,1218,CRL,304,,0,738
21927,FR,4296,BCN,1218,DUB,599,,0,738
21928,FR,4296,BCN,1218,EDI,535,,0,738
21929,FR,4296,BCN,1218,EMA,523,,0,738
21930,FR,4296,BCN,1218,FEZ,1066,,0,738
21931,FR,4296,BCN,1218,FUE,1051,,0,738
21932,FR,4296,BCN,1218,IBZ,1225,,0,738
21933,FR,4296,BCN,1218,LPA,1054,,0,738
21934,FR,4296,BCN,1218,LPL,491,,0,738
21935,FR,4296,BCN,1218,MAH,1231,,0,738
21936,FR,4296,BCN,1218,NDR,5673,,0,738
21937,FR,4296,BCN,1218,NYO,699,,0,738
21938,FR,4296,BCN,1218,OPO,1636,,0,738
21939,FR,4296,BCN,1218,PIK,537,,0,738
21940,FR,4296,BCN,1218,PMI,3998,,0,738
21941,FR,4296,BCN,1218,RYG,657,,0,738
21942,FR,4296,BCN,1218,SCQ,1243,,0,738
21943,FR,4296,BCN,1218,SDR,1251,,0,738
21944,FR,4296,BCN,1218,STN,548,,0,738
21945,FR,4296,BCN,1218,SVQ,1253,,0,738
21946,FR,4296,BCN,1218,TFN,1057,,0,738
21947,FR,4296,BCN,1218,TFS,1056,,0,738
21948,FR,4296,BCN,1218,TRN,1526,,0,738
21949,FR,4296,BCN,1218,TSF,1539,,0,738
21950,FR,4296,BCN,1218,VLL,1247,,0,738
21951,FR,4296,BCN,1218,VNO,3959,,0,738
21952,FR,4296,BCN,1218,WMI,8414,,0,738
21953,FR,4296,BCN,1218,XRY,1226,,0,738
21954,FR,4296,BDS,1506,BGY,1525,,0,738
21955,FR,4296,BDS,1506,BLQ,1538,,0,738
21956,FR,4296,BDS,1506,CIA,1553,,0,738
21957,FR,4296,BDS,1506,CRL,304,,0,738
21958,FR,4296,BDS,1506,EIN,585,,0,738
21959,FR,4296,BDS,1506,NYO,699,,0,738
21960,FR,4296,BDS,1506,PSA,1562,,0,738
21961,FR,4296,BDS,1506,STN,548,,0,738
21962,FR,4296,BDS,1506,TRN,1526,,0,738
21963,FR,4296,BDS,1506,TSF,1539,,0,738
21964,FR,4296,BES,1403,MRS,1353,,0,738
21965,FR,4296,BGY,1525,ACE,1055,,0,738
21966,FR,4296,BGY,1525,AHO,1517,,0,738
21967,FR,4296,BGY,1525,ALC,1212,,0,738
21968,FR,4296,BGY,1525,BCN,1218,,0,738
21969,FR,4296,BGY,1525,BDS,1506,,0,738
21970,FR,4296,BGY,1525,BHX,469,,0,738
21971,FR,4296,BGY,1525,BLL,608,,0,738
21972,FR,4296,BGY,1525,BRE,353,,0,738
21973,FR,4296,BGY,1525,BRI,1501,,0,738
21974,FR,4296,BGY,1525,BRS,490,,0,738
21975,FR,4296,BGY,1525,BTS,1745,,0,738
21976,FR,4296,BGY,1525,BUD,1489,,0,738
21977,FR,4296,BGY,1525,BVA,1367,,0,738
21978,FR,4296,BGY,1525,CAG,1519,,0,738
21979,FR,4296,BGY,1525,CIA,1553,,0,738
21980,FR,4296,BGY,1525,CRL,304,,0,738
21981,FR,4296,BGY,1525,CTA,1509,,0,738
21982,FR,4296,BGY,1525,DUB,599,,0,738
21983,FR,4296,BGY,1525,EIN,585,,0,738
21984,FR,4296,BGY,1525,FEZ,1066,,0,738
21985,FR,4296,BGY,1525,FUE,1051,,0,738
21986,FR,4296,BGY,1525,GRQ,586,,0,738
21987,FR,4296,BGY,1525,GSE,691,,0,738
21988,FR,4296,BGY,1525,HHN,355,,0,738
21989,FR,4296,BGY,1525,KRK,669,,0,738
21990,FR,4296,BGY,1525,LBA,517,,0,738
21991,FR,4296,BGY,1525,LBC,364,,0,738
21992,FR,4296,BGY,1525,LPA,1054,,0,738
21993,FR,4296,BGY,1525,LPP,441,,0,738
21994,FR,4296,BGY,1525,MAD,1229,,0,738
21995,FR,4296,BGY,1525,MAN,478,,0,738
21996,FR,4296,BGY,1525,MLA,1606,,0,738
21997,FR,4296,BGY,1525,MST,582,,0,738
21998,FR,4296,BGY,1525,NRN,4198,,0,738
21999,FR,4296,BGY,1525,NYO,699,,0,738
22000,FR,4296,BGY,1525,OPO,1636,,0,738
22001,FR,4296,BGY,1525,ORK,596,,0,738
22002,FR,4296,BGY,1525,PFO,1198,,0,738
22003,FR,4296,BGY,1525,PIK,537,,0,738
22004,FR,4296,BGY,1525,PMO,1512,,0,738
22005,FR,4296,BGY,1525,PSR,1505,,0,738
22006,FR,4296,BGY,1525,RAK,1075,,0,738
22007,FR,4296,BGY,1525,RIX,3953,,0,738
22008,FR,4296,BGY,1525,RYG,657,,0,738
22009,FR,4296,BGY,1525,SDR,1251,,0,738
22010,FR,4296,BGY,1525,SKG,1486,,0,738
22011,FR,4296,BGY,1525,STN,548,,0,738
22012,FR,4296,BGY,1525,SUF,1508,,0,738
22013,FR,4296,BGY,1525,SVQ,1253,,0,738
22014,FR,4296,BGY,1525,SXF,337,,0,738
22015,FR,4296,BGY,1525,TFS,1056,,0,738
22016,FR,4296,BGY,1525,TLL,415,,0,738
22017,FR,4296,BGY,1525,TPS,1515,,0,738
22018,FR,4296,BGY,1525,VLC,1246,,0,738
22019,FR,4296,BGY,1525,VNO,3959,,0,738
22020,FR,4296,BGY,1525,WMI,8414,,0,738
22021,FR,4296,BGY,1525,WRO,680,,0,738
22022,FR,4296,BGY,1525,ZAZ,1252,,0,738
22023,FR,4296,BHX,469,ACE,1055,,0,738
22024,FR,4296,BHX,469,AGP,1230,,0,738
22025,FR,4296,BHX,469,ALC,1212,,0,738
22026,FR,4296,BHX,469,BCN,1218,,0,738
22027,FR,4296,BHX,469,BGY,1525,,0,738
22028,FR,4296,BHX,469,BTS,1745,,0,738
22029,FR,4296,BHX,469,BZG,5591,,0,738
22030,FR,4296,BHX,469,DUB,599,,0,738
22031,FR,4296,BHX,469,FAO,1626,,0,738
22032,FR,4296,BHX,469,FUE,1051,,0,738
22033,FR,4296,BHX,469,GDN,668,,0,738
22034,FR,4296,BHX,469,GRO,1222,,0,738
22035,FR,4296,BHX,469,KRK,669,,0,738
22036,FR,4296,BHX,469,KTW,671,,0,738
22037,FR,4296,BHX,469,LDY,468,,0,738
22038,FR,4296,BHX,469,LPA,1054,,0,738
22039,FR,4296,BHX,469,MJV,1227,,0,738
22040,FR,4296,BHX,469,MLA,1606,,0,738
22041,FR,4296,BHX,469,MPL,1359,,0,738
22042,FR,4296,BHX,469,PGF,1356,,0,738
22043,FR,4296,BHX,469,PMI,3998,,0,738
22044,FR,4296,BHX,469,RZE,675,,0,738
22045,FR,4296,BHX,469,TFS,1056,,0,738
22046,FR,4296,BIQ,1280,CRL,304,,0,738
22047,FR,4296,BIQ,1280,DUB,599,,0,738
22048,FR,4296,BIQ,1280,STN,548,,0,738
22049,FR,4296,BLL,608,AGP,1230,,0,738
22050,FR,4296,BLL,608,AHO,1517,,0,738
22051,FR,4296,BLL,608,ALC,1212,,0,738
22052,FR,4296,BLL,608,BGY,1525,,0,738
22053,FR,4296,BLL,608,BUD,1489,,0,738
22054,FR,4296,BLL,608,CIA,1553,,0,738
22055,FR,4296,BLL,608,EDI,535,,0,738
22056,FR,4296,BLL,608,GRO,1222,,0,738
22057,FR,4296,BLL,608,KRK,669,,0,738
22058,FR,4296,BLL,608,MLA,1606,,0,738
22059,FR,4296,BLL,608,PMI,3998,,0,738
22060,FR,4296,BLL,608,STN,548,,0,738
22061,FR,4296,BLL,608,TFS,1056,,0,738
22062,FR,4296,BLQ,1538,ACE,1055,,0,738
22063,FR,4296,BLQ,1538,BCN,1218,,0,738
22064,FR,4296,BLQ,1538,BDS,1506,,0,738
22065,FR,4296,BLQ,1538,BRI,1501,,0,738
22066,FR,4296,BLQ,1538,BVA,1367,,0,738
22067,FR,4296,BLQ,1538,CRL,304,,0,738
22068,FR,4296,BLQ,1538,KRK,669,,0,738
22069,FR,4296,BLQ,1538,MAD,1229,,0,738
22070,FR,4296,BLQ,1538,MLA,1606,,0,738
22071,FR,4296,BLQ,1538,NRN,4198,,0,738
22072,FR,4296,BLQ,1538,PMO,1512,,0,738
22073,FR,4296,BLQ,1538,STN,548,,0,738
22074,FR,4296,BLQ,1538,SUF,1508,,0,738
22075,FR,4296,BLQ,1538,SVQ,1253,,0,738
22076,FR,4296,BLQ,1538,TFS,1056,,0,738
22077,FR,4296,BLQ,1538,TPS,1515,,0,738
22078,FR,4296,BLQ,1538,VLC,1246,,0,738
22079,FR,4296,BLQ,1538,WMI,8414,,0,738
22080,FR,4296,BLQ,1538,WRO,680,,0,738
22081,FR,4296,BOD,1264,CIA,1553,,0,738
22082,FR,4296,BOD,1264,CRL,304,,0,738
22083,FR,4296,BOD,1264,EDI,535,,0,738
22084,FR,4296,BOD,1264,EIN,585,,0,738
22085,FR,4296,BOD,1264,OPO,1636,,0,738
22086,FR,4296,BOD,1264,SVQ,1253,,0,738
22087,FR,4296,BOH,494,ACE,1055,,0,738
22088,FR,4296,BOH,494,AGP,1230,,0,738
22089,FR,4296,BOH,494,ALC,1212,,0,738
22090,FR,4296,BOH,494,CCF,1352,,0,738
22091,FR,4296,BOH,494,FAO,1626,,0,738
22092,FR,4296,BOH,494,GRO,1222,,0,738
22093,FR,4296,BOH,494,LPA,1054,,0,738
22094,FR,4296,BOH,494,MJV,1227,,0,738
22095,FR,4296,BOH,494,MLA,1606,,0,738
22096,FR,4296,BOH,494,PMI,3998,,0,738
22097,FR,4296,BOH,494,TFS,1056,,0,738
22098,FR,4296,BOH,494,WRO,680,,0,738
22099,FR,4296,BRE,353,AGP,1230,,0,738
22100,FR,4296,BRE,353,ALC,1212,,0,738
22101,FR,4296,BRE,353,BGY,1525,,0,738
22102,FR,4296,BRE,353,CIA,1553,,0,738
22103,FR,4296,BRE,353,DUB,599,,0,738
22104,FR,4296,BRE,353,EDI,535,,0,738
22105,FR,4296,BRE,353,FAO,1626,,0,738
22106,FR,4296,BRE,353,FUE,1051,,0,738
22107,FR,4296,BRE,353,GRO,1222,,0,738
22108,FR,4296,BRE,353,LPA,1054,,0,738
22109,FR,4296,BRE,353,MAN,478,,0,738
22110,FR,4296,BRE,353,NYO,699,,0,738
22111,FR,4296,BRE,353,OPO,1636,,0,738
22112,FR,4296,BRE,353,PMI,3998,,0,738
22113,FR,4296,BRE,353,REU,1236,,0,738
22114,FR,4296,BRE,353,RIX,3953,,0,738
22115,FR,4296,BRE,353,STN,548,,0,738
22116,FR,4296,BRE,353,TFS,1056,,0,738
22117,FR,4296,BRE,353,TLL,415,,0,738
22118,FR,4296,BRE,353,TMP,458,,0,738
22119,FR,4296,BRE,353,TRF,664,,0,738
22120,FR,4296,BRE,353,TSF,1539,,0,738
22121,FR,4296,BRE,353,VNO,3959,,0,738
22122,FR,4296,BRI,1501,BGY,1525,,0,738
22123,FR,4296,BRI,1501,BLQ,1538,,0,738
22124,FR,4296,BRI,1501,BVA,1367,,0,738
22125,FR,4296,BRI,1501,CAG,1519,,0,738
22126,FR,4296,BRI,1501,CIA,1553,,0,738
22127,FR,4296,BRI,1501,CRL,304,,0,738
22128,FR,4296,BRI,1501,FKB,4166,,0,738
22129,FR,4296,BRI,1501,GOA,1528,,0,738
22130,FR,4296,BRI,1501,HHN,355,,0,738
22131,FR,4296,BRI,1501,MLA,1606,,0,738
22132,FR,4296,BRI,1501,NRN,4198,,0,738
22133,FR,4296,BRI,1501,PSA,1562,,0,738
22134,FR,4296,BRI,1501,STN,548,,0,738
22135,FR,4296,BRI,1501,TRN,1526,,0,738
22136,FR,4296,BRI,1501,TRS,1545,,0,738
22137,FR,4296,BRI,1501,TSF,1539,,0,738
22138,FR,4296,BRQ,1588,STN,548,,0,738
22139,FR,4296,BRS,490,ACE,1055,,0,738
22140,FR,4296,BRS,490,AGP,1230,,0,738
22141,FR,4296,BRS,490,ALC,1212,,0,738
22142,FR,4296,BRS,490,BGY,1525,,0,738
22143,FR,4296,BRS,490,BUD,1489,,0,738
22144,FR,4296,BRS,490,BZR,1360,,0,738
22145,FR,4296,BRS,490,CHQ,1474,,0,738
22146,FR,4296,BRS,490,DUB,599,,0,738
22147,FR,4296,BRS,490,EGC,1265,,0,738
22148,FR,4296,BRS,490,FAO,1626,,0,738
22149,FR,4296,BRS,490,GDN,668,,0,738
22150,FR,4296,BRS,490,GRO,1222,,0,738
22151,FR,4296,BRS,490,KTW,671,,0,738
22152,FR,4296,BRS,490,KUN,3956,,0,738
22153,FR,4296,BRS,490,LCJ,5592,,0,738
22154,FR,4296,BRS,490,LPA,1054,,0,738
22155,FR,4296,BRS,490,MLA,1606,,0,738
22156,FR,4296,BRS,490,PMI,3998,,0,738
22157,FR,4296,BRS,490,POZ,674,,0,738
22158,FR,4296,BRS,490,RZE,675,,0,738
22159,FR,4296,BRS,490,SZZ,676,,0,738
22160,FR,4296,BRS,490,TFS,1056,,0,738
22161,FR,4296,BRS,490,TSF,1539,,0,738
22162,FR,4296,BRS,490,WMI,8414,,0,738
22163,FR,4296,BRS,490,WRO,680,,0,738
22164,FR,4296,BTS,1745,AHO,1517,,0,738
22165,FR,4296,BTS,1745,BGY,1525,,0,738
22166,FR,4296,BTS,1745,BHX,469,,0,738
22167,FR,4296,BTS,1745,CIA,1553,,0,738
22168,FR,4296,BTS,1745,CRL,304,,0,738
22169,FR,4296,BTS,1745,DUB,599,,0,738
22170,FR,4296,BTS,1745,EDI,535,,0,738
22171,FR,4296,BTS,1745,LPL,491,,0,738
22172,FR,4296,BTS,1745,LTN,492,,0,738
22173,FR,4296,BTS,1745,PMI,3998,,0,738
22174,FR,4296,BTS,1745,STN,548,,0,738
22175,FR,4296,BUD,1489,ALC,1212,,0,738
22176,FR,4296,BUD,1489,BCN,1218,,0,738
22177,FR,4296,BUD,1489,BGY,1525,,0,738
22178,FR,4296,BUD,1489,BLL,608,,0,738
22179,FR,4296,BUD,1489,BRS,490,,0,738
22180,FR,4296,BUD,1489,BVA,1367,,0,738
22181,FR,4296,BUD,1489,CIA,1553,,0,738
22182,FR,4296,BUD,1489,CRL,304,,0,738
22183,FR,4296,BUD,1489,DUB,599,,0,738
22184,FR,4296,BUD,1489,EIN,585,,0,738
22185,FR,4296,BUD,1489,MAD,1229,,0,738
22186,FR,4296,BUD,1489,MAN,478,,0,738
22187,FR,4296,BUD,1489,NYO,699,,0,738
22188,FR,4296,BUD,1489,PFO,1198,,0,738
22189,FR,4296,BUD,1489,PSA,1562,,0,738
22190,FR,4296,BUD,1489,STN,548,,0,738
22191,FR,4296,BUD,1489,TMP,458,,0,738
22192,FR,4296,BUD,1489,TSF,1539,,0,738
22193,FR,4296,BUD,1489,WMI,8414,,0,738
22194,FR,4296,BVA,1367,AGP,1230,,0,738
22195,FR,4296,BVA,1367,AHO,1517,,0,738
22196,FR,4296,BVA,1367,ALC,1212,,0,738
